consumer	file_id	filename	start	end	text
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	14.55	17.08	Then we walk over here.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	17.08	21.47	I have this light over the kitchen table.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	21.47	22.73	See it right there.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	22.73	26.07	I just wanted something in each area
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	26.07	30.43	that told a story, I guess.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	30.43	32.13	Obviously, all throughout the house,
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	32.13	36.03	I have lighting in the ceiling, recessed lighting.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	37.67	40.45	Lighting outside is important to me.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	41.45	42.97	I recently did a project
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	42.97	45.85	where I'm now lighting up the front of my home.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	48.21	53.21	So yeah, lighting is a key component, very subtle.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	53.95	58.59	I like warm white versus bright white.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	58.59	60.71	And I usually keep
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	60.71	63.56	my lights dimmed.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	63.56	65.4	All my lights are on dimmers.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	66.8	69.12	But yeah, lighting is very important.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	69.12	70.98	It speaks volumes of your home.
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	70.98	72.58	And sometimes you don't need a lot of lighting
MarkR	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1	MarkR_Activity3ProjectMotivation_2025-06-30_113730_1.mov	72.58	75.42	to make a statement that you wanna make.
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	0.0	2.16	My design style came from me.
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	3.5	5.52	You know, I'll go into a store,
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	5.52	7.22	it might give me some inspiration,
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	7.22	11.86	but I have a knack for pieces of furniture,
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	11.86	13.38	lighting that I like,
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	13.38	17.9	and figuring out what will work best in a space.
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	17.9	21.3	I did not use social media, maybe magazines,
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	21.3	23.7	maybe doing some online research,
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	23.7	28.24	but definitely in-store and online research
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	28.24	29.82	would probably be the two ways
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	29.82	31.18	that gave me some inspiration.
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	31.18	34.8	But I kind of have an idea of what I want for lighting
MarkR	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1	MarkR_Activity4SourcesofInspiration_2025-06-30_114107_1.mov	34.8	37.6	in each of my spaces, and I went with that.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	0.0	2.28	Each room of my home has a different style.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	2.28	6.08	And for the bedroom, I wanted a certain look.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	6.08	8.48	For the bathrooms, I wanted a certain look.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	8.48	14.4	For the kitchen, for the whatever this is called,
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	14.4	17.38	for the lighting above the island.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	19.14	21.44	I have statement pieces in my bedrooms.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	21.44	23.1	I definitely wanted recessed lighting,
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	23.1	25.12	which is all throughout my home.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	25.12	30.16	So really, it just was something
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	30.16	34.26	that I knew I wanted, put forth the effort,
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	34.26	36.14	probably did a little research,
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	37.22	42.22	but I wanted each space to have a unique kind of vibe.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	42.62	46.82	Nothing over the top, just something sort of simple, warm,
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	46.82	48.62	and I feel as though I've accomplished it.
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	48.62	51.18	I've got amazing lighting all throughout my house,
MarkR	MarkR_Activity5LightingChoices_2025-06-30_114454_1	MarkR_Activity5LightingChoices_2025-06-30_114454_1.mov	51.18	55.08	and I've extended it also to the exterior of my house too.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	0.0	1.72	So the process for me was pretty simple
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	1.72	3.56	because my home is a new home build.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	3.56	9.42	So I had the builders put electric
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	9.52	11.8	in the areas that I wanted to have lighting,
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	11.8	14.22	whether it was for my recessed lighting,
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	14.22	15.72	whether it was for my kitchen lighting,
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	15.72	20.4	I have an outdoor ceiling fan, bedroom lighting.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	20.4	25.4	So everything was put in based on my specifications.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	25.4	30.4	I'm in a new home build that I decided what I wanted,
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	32.12	33.5	where I wanted it.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	33.5	38.7	And obviously the fixtures themselves were my decision,
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	39.22	42.26	but I had the builders put electric in the areas
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	42.26	44.22	that I knew I wanted to have lighting.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	44.22	47.46	So the process for me was pretty simple.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	47.46	49.26	It was doing some walkthroughs
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	50.33	54.73	and pinpointing exactly where I wanted light fixtures
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	55.63	58.35	or recessed lighting to be placed.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	58.35	60.95	And the builders would have their guys
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	60.95	62.67	do the electric for me.
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	62.67	65.41	As far as the pieces are concerned,
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	65.41	68.81	those are strictly something that I did
MarkR	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1	MarkR_Activity6Step-by-StepWalkthrough_2025-06-30_114818_1.mov	68.81	71.19	and I worked with someone to install them.
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	0.0	4.68	I fortunately didn't have any issues with any of the lighting.
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	4.68	12.38	Like I said, all the fixtures came with the equipment, and I had pre-determined where
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	12.38	18.96	I wanted the fixtures, so even the cap around the ceiling was just perfect.
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	18.96	20.76	Everything lined up.
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	20.76	31.18	Same with the kitchen, light over the dining table, very, very easy to do, nothing complicated.
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	31.18	36.88	I would say probably the most complicated part of all was deciding where I wanted my
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	36.88	45.01	lighting to be, and that was done over several days of walkthroughs and pinpointing the specific
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	45.01	46.75	areas that I wanted my lighting.
MarkR	MarkR_Activity8PainPoints_2025-06-30_115448_1	MarkR_Activity8PainPoints_2025-06-30_115448_1.mov	46.75	53.78	But again, didn't run into any issues, so that part was pretty easy for me, the install.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	0.0	2.92	I fortunately didn't have any issues with any of the lighting.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	3.940000000000003	12.32	Like I said, all the fixtures came with the equipment, and I had pre-determined where
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	12.32	17.54	I wanted the fixtures, so even the cap around the ceiling was just perfect.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	18.12	19.72	Everything lined up.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	19.94	23.94	Same with the kitchen.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	24.42	26.28	Light over the dining table.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	27.44	29.1	Very very easy to do.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	29.1	30.3	Nothing complicated.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	31.200000000000003	36.88	I would say probably the most complicated part of all was deciding where I wanted my
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	36.88	44.52	lighting to be, and that was done over several days of walkthroughs and pinpointing the specific
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	44.52	46.32	areas that I wanted my lighting.
MarkR	MarkR_Activity8_PainPoints	MarkR_Activity8_PainPoints	46.5	53.56	But again, didn't run into any issues, so that part was pretty easy for me, the install.
MarkR	MarkR_Activity9FutureImprovements_2025-06-30_115819_1	MarkR_Activity9FutureImprovements_2025-06-30_115819_1.mov	0.0	9.82	If I could do things differently, I'd say the only thing I would want to do is maybe make some alterations where the lighting is.
MarkR	MarkR_Activity9FutureImprovements_2025-06-30_115819_1	MarkR_Activity9FutureImprovements_2025-06-30_115819_1.mov	9.82	18.58	I did a pretty good job, but when you're in an empty house and you're having to pinpoint where you want electric to be running and where you want it to end up,
MarkR	MarkR_Activity9FutureImprovements_2025-06-30_115819_1	MarkR_Activity9FutureImprovements_2025-06-30_115819_1.mov	18.66	24.75	so you can have a light there without knowing the size of the light or anything like that,
MarkR	MarkR_Activity9FutureImprovements_2025-06-30_115819_1	MarkR_Activity9FutureImprovements_2025-06-30_115819_1.mov	24.75	30.41	it can make it a little bit challenging once you get a fixture if it doesn't fit perfectly.
MarkR	MarkR_Activity9FutureImprovements_2025-06-30_115819_1	MarkR_Activity9FutureImprovements_2025-06-30_115819_1.mov	30.93	37.51	I would say 95% of my lighting was perfect, from the recessed lighting to all the pendant lighting.
MarkR	MarkR_Activity9FutureImprovements_2025-06-30_115819_1	MarkR_Activity9FutureImprovements_2025-06-30_115819_1.mov	38.11	48.74	But I'd say maybe just having a little bit more time to determine where I want the lighting to be.
MarkR	MarkR_Activity9FutureImprovements_2025-06-30_115819_1	MarkR_Activity9FutureImprovements_2025-06-30_115819_1.mov	50.42	55.24	But 95% of what I did was pretty darn close to perfect.
